Date,Open.x,High.x,Low.x,Close.x,Open.y,High.y,Low.y,Close.y
15/10/2010,6478,6512.78,6438.78,6492.3,3829.69,3837.51,3798.93,3827.37
18/10/2010,6465.83,6533.83,6462.59,6516.63,3803.46,3842.39,3798.13,3834.5
19/10/2010,6508.36,6544.79,6472.18,6490.69,3828.75,3853.96,3794.89,3807.17
20/10/2010,6470.3,6527.85,6461.48,6524.55,3793.39,3832.87,3786.36,3828.15
21/10/2010,6514.99,6621.84,6504.66,6611.01,3820.73,3889.74,3811.44,3878.27
22/10/2010,6594.9,6623.94,6586.4,6605.84,3859.33,3887.82,3855.91,3868.54
25/10/2010,6645.45,6668.54,6625.83,6639.21,3894.91,3894.91,3862.8,3870
26/10/2010,6634.24,6645.7,6580.28,6613.8,3854.58,3866.35,3818.95,3852.66
27/10/2010,6591.24,6629.13,6553.25,6568,3836.12,3867.89,3811,3815.77
28/10/2010,6600.28,6644.61,6576.02,6595.28,3838.13,3862.97,3821.88,3834.84
29/10/2010,6585.97,6630.98,6569.25,6601.37,3828.71,3857.58,3807.8,3833.5
01/11/2010,6637.09,6670.9,6586.01,6604.86,3865.04,3873.77,3812.37,3841.11
02/11/2010,6600.41,6668.93,6597.46,6654.31,3830.4,3879.35,3830.14,3865.72
03/11/2010,6666.07,6682.91,6604.75,6617.8,3880.08,3890.9,3834.68,3842.94
04/11/2010,6677.78,6757.29,6676.42,6734.69,3885.17,3931.76,3885.17,3916.78
05/11/2010,6743.56,6775.17,6712.47,6754.2,3928.01,3937.64,3893.93,3916.73
08/11/2010,6746.44,6759.41,6728.35,6750.5,3915.34,3919.86,3896.7,3913.7
09/11/2010,6742.05,6810.86,6736.63,6787.81,3903.85,3961.7,3902.64,3945.71
10/11/2010,6759.59,6783.69,6684.22,6719.84,3923.25,3932.67,3869.2,3888.45
11/11/2010,6747.8,6750.39,6700.47,6723.41,3900.83,3903.2,3848.1,3867.35
12/11/2010,6650.92,6758.59,6617.97,6734.61,3796.61,3853.31,3769.59,3831.12
15/11/2010,6705.13,6812.96,6679.69,6790.17,3810.24,3875.63,3797.75,3864.24
16/11/2010,6751.13,6772.01,6663.15,6663.24,3836.73,3842.12,3762.47,3762.47
17/11/2010,6658.99,6705.19,6653.57,6700.07,3753.76,3798.73,3753.06,3792.35
18/11/2010,6765.7,6835.54,6754.4,6832.11,3823.53,3873.58,3822.15,3867.97
19/11/2010,6841.37,6854.09,6794.43,6843.55,3871.5,3871.5,3827.03,3860.16
22/11/2010,6892.02,6901.93,6805.97,6822.05,3892.65,3896.07,3812.48,3818.89
23/11/2010,6791.75,6827.83,6705,6705,3792.14,3803.86,3724.42,3724.42
24/11/2010,6740.61,6833.7,6701.98,6823.8,3738.47,3760.78,3703.72,3747.61
25/11/2010,6834.68,6885.81,6823.19,6879.66,3752.42,3767.69,3730.04,3760.42
26/11/2010,6842.39,6871.71,6778.6,6848.98,3728.99,3743.98,3687.43,3728.65
29/11/2010,6867.77,6907.61,6697.97,6697.97,3748.1,3773.9,3636.96,3636.96
30/11/2010,6732.59,6763.52,6655.94,6688.49,3643.63,3656.81,3591.78,3610.44
01/12/2010,6748.36,6868.81,6736.69,6866.63,3634.61,3674.96,3620.64,3669.29
02/12/2010,6895.77,6958.69,6840.65,6957.61,3695.41,3754.82,3650.03,3747.04
03/12/2010,6947.31,6977.91,6914.5,6947.72,3744.24,3775.75,3721.38,3750.55
06/12/2010,6970.24,6971.95,6926.57,6954.38,3758.58,3763.4,3723.16,3749.23
07/12/2010,6987.88,7042.67,6962.1,7001.91,3759.59,3835.06,3758.91,3810.5
08/12/2010,6976.19,7013.53,6956.67,6975.87,3790.48,3857.86,3784.38,3831.98
09/12/2010,7017.99,7021.31,6947.9,6964.16,3857.69,3867.34,3836.83,3858.05
10/12/2010,6987.69,7018.11,6973.32,7006.17,3870.46,3873.64,3850.69,3857.35
13/12/2010,7027.58,7044.87,7017.6,7029.39,3872.83,3904.43,3868.78,3892.44
14/12/2010,7024.79,7032.65,7011.14,7027.4,3893.96,3902.87,3881.64,3902.87
15/12/2010,7007.49,7029.74,6964.13,7016.37,3889.84,3892.93,3865.17,3880.19
16/12/2010,7012.99,7033.03,6991.69,7024.4,3878.25,3897.15,3861.1,3888.36
17/12/2010,7042.83,7043.15,6980.18,6982.45,3901.42,3906.09,3865.1,3867.35
20/12/2010,7000.38,7068.56,6992.67,7018.6,3873.24,3918.69,3869.2,3885.08
21/12/2010,7045.25,7087.84,7042.98,7077.99,3903.16,3936.06,3899.22,3927.49
22/12/2010,7079.22,7084.1,7067.71,7067.92,3922.96,3932.2,3919.47,3919.71
23/12/2010,7083.08,7083.08,7042.58,7057.69,3922.74,3924.3,3889.31,3911.32
27/12/2010,7055.32,7056.34,6943.05,6970.73,3893.11,3901.92,3836.05,3862.19
28/12/2010,6984.85,6990.81,6957.65,6972.1,3872.7,3881.97,3858.72,3858.72
29/12/2010,6989.54,7008.31,6981.79,6995.47,3869.9,3904.04,3869.82,3890.65
30/12/2010,6996.56,7008.12,6897.22,6914.19,3893.51,3902.04,3839.61,3850.76
31/12/2010,6914.19,6914.19,6914.19,6914.19,3854.18,3854.18,3804.78,3804.78
03/01/2011,6973.39,7026.62,6969.83,6989.74,3847.63,3904.03,3836.71,3900.86
04/01/2011,6979.68,7025.86,6952.02,6975.35,3908.25,3945.72,3890.83,3916.03
05/01/2011,6966.08,6967.24,6842.9,6939.82,3904.47,3905.98,3850.38,3904.61
06/01/2011,6949.48,7047.59,6949.07,6981.39,3911.34,3945.34,3895.55,3904.42
07/01/2011,6991.55,7010.89,6939.88,6947.84,3892.87,3913.92,3865.58,3865.58
10/01/2011,6920.36,6941.39,6835.74,6857.06,3850.27,3853.38,3790.96,3802.03
11/01/2011,6879.39,6951.19,6860.52,6941.57,3821.99,3866.85,3809.85,3861.92
12/01/2011,6958.84,7070.4,6958.5,7068.78,3870.79,3946.12,3869.67,3945.07
13/01/2011,7075.54,7084.07,7036.09,7075.11,3950.91,3975.63,3943.98,3974.83
14/01/2011,7055.42,7083.02,7015.35,7075.7,3961.04,3992.1,3954.04,3983.28
17/01/2011,7072.75,7087.43,7055.83,7078.06,3984.09,3990.35,3965.91,3975.41
18/01/2011,7100.48,7156.25,7099.12,7143.45,3991.07,4016.4,3987.02,4012.68
19/01/2011,7163.37,7165,7077.23,7082.76,4019.79,4022.58,3973.24,3976.71
20/01/2011,7074.89,7084.24,7008.62,7024.27,3972.83,3989.03,3950.3,3964.84
21/01/2011,7047.7,7122.89,7023.69,7062.42,3982.49,4057.97,3979.24,4017.45
24/01/2011,7080.78,7089.62,7000.41,7067.77,4028.33,4037.9,4002.72,4033.21
25/01/2011,7096.84,7102.08,7043.64,7059.01,4049.12,4056.69,4016.5,4019.62
26/01/2011,7092.89,7160.86,7087.25,7127.35,4043.92,4066.41,4039.59,4049.07
27/01/2011,7120.64,7180.15,7114.35,7155.58,4040.2,4079.3,4032.11,4059.57
28/01/2011,7155.47,7177.23,7102.8,7102.8,4044.56,4072.64,4002.32,4002.32
31/01/2011,7094.56,7107.37,7033.09,7077.48,3997.14,4018.51,3953.18,4005.5
01/02/2011,7133.34,7190.75,7105.31,7184.27,4037.14,4078.48,4019.34,4072.62
02/02/2011,7202.62,7222.13,7160.36,7183.67,4084.75,4089.64,4049.74,4066.53
03/02/2011,7175.75,7198.98,7144.08,7193.68,4056.39,4059.25,4009.12,4036.59
04/02/2011,7216.66,7226.64,7186.24,7216.21,4049.01,4059.63,4026.92,4047.21
07/02/2011,7222.05,7287.66,7214.05,7283.62,4055.5,4098.64,4052.61,4090.8
08/02/2011,7274.17,7325.03,7272.8,7323.24,4082.44,4109.38,4078.51,4108.27
09/02/2011,7319.12,7350.78,7310.44,7320.9,4100.62,4120.44,4090.72,4090.74
10/02/2011,7322.62,7340.87,7269.53,7340.28,4078.87,4095.14,4041.63,4095.14
11/02/2011,7320.07,7390.48,7283.87,7371.2,4080.74,4121.38,4039.24,4101.31
14/02/2011,7403.83,7424.36,7378.41,7396.63,4128.7,4130.4,4089.66,4096.62
15/02/2011,7397.68,7420.69,7376.24,7400.04,4091.64,4118.76,4085.5,4110.34
16/02/2011,7414.23,7438.42,7399.82,7414.3,4124.26,4169.87,4121.46,4151.26
17/02/2011,7429,7434.93,7364.04,7405.51,4160.78,4163.44,4129.57,4152.31
18/02/2011,7422.11,7427.3,7379.94,7426.81,4164.65,4168.57,4136.17,4157.14
21/02/2011,7412.06,7441.82,7310.69,7321.81,4153.1,4163.99,4087.85,4097.41
22/02/2011,7293.11,7350.95,7259.67,7318.35,4074.62,4078.87,4026.01,4050.27
23/02/2011,7295.12,7310.73,7183.3,7194.6,4044.53,4061.04,4007.93,4013.12
24/02/2011,7134.7,7156.05,7093.91,7130.5,3985.09,4024.26,3984.36,4009.64
25/02/2011,7139.88,7194.02,7130.15,7185.17,4029.07,4084.54,4006.87,4070.38
28/02/2011,7173.59,7305.49,7148.94,7272.32,4064.55,4131.73,4053.42,4110.35
01/03/2011,7309.8,7356.33,7193.78,7223.3,4126.66,4145.73,4056.43,4067.15
02/03/2011,7169.04,7202.58,7122.69,7181.12,4042.51,4053.64,4009.89,4034.32
03/03/2011,7225.23,7294.04,7191.14,7225.96,4057.91,4098.11,4040.43,4060.76
04/03/2011,7262.54,7311.25,7157.12,7178.9,4068.69,4091.31,4010.8,4020.21
07/03/2011,7137.81,7270.81,7127.31,7161.93,4007.34,4049.98,3990.41,3990.41
08/03/2011,7211.06,7222.16,7072.47,7164.75,4006.36,4017.43,3964.99,4015.91
09/03/2011,7177.55,7217.54,7109.26,7131.8,4016.45,4035.81,3985.91,3993.81
10/03/2011,7078.69,7109.71,7021.95,7063.09,3961.37,3980.85,3940.25,3963.99
11/03/2011,7002.26,7014.02,6963.31,6981.49,3926.72,3951.46,3915.21,3928.68
14/03/2011,6896.31,6946.44,6847.94,6866.63,3914.03,3939.5,3871.22,3878.04
15/03/2011,6668.99,6714.83,6483.39,6647.66,3793.95,3820.79,3713.07,3780.85
16/03/2011,6696.31,6733.03,6501.85,6513.84,3800.83,3800.83,3693.94,3696.56
17/03/2011,6557.85,6692.83,6517.18,6656.88,3728.64,3796.62,3708.13,3786.21
18/03/2011,6715.17,6761.31,6655.69,6664.4,3807.51,3861.84,3801.47,3810.22
21/03/2011,6782.3,6829.75,6781.3,6816.12,3870.72,3904.45,3855.25,3904.45
22/03/2011,6823.08,6826.03,6765.06,6780.97,3904.12,3926.66,3876.71,3892.71
23/03/2011,6749.18,6807.38,6720.02,6804.45,3875.26,3918,3875.26,3913.73
24/03/2011,6798.08,6941.72,6787.04,6933.58,3900.24,3973.02,3885.83,3968.84
25/03/2011,6971.77,6985.25,6920.57,6946.36,3986.56,3986.56,3960.19,3972.38
28/03/2011,6931.86,6981.19,6915.58,6938.63,3966.77,3991.32,3959.85,3976.95
29/03/2011,6952.51,6960.16,6867.42,6934.44,3984.05,3990.73,3949.2,3987.8
30/03/2011,7010.77,7065.27,7002.77,7057.15,4024.02,4031.18,4011.71,4024.44
31/03/2011,7068.29,7079.76,7041.31,7041.31,4025.87,4037.4,3989.18,3989.18
01/04/2011,7086.56,7192.38,7086.56,7179.81,4014.58,4055.88,4002.23,4054.76
04/04/2011,7178.59,7200.26,7168.24,7175.33,4051.44,4059.65,4039.6,4042.92
05/04/2011,7174.69,7186.35,7129.41,7175.31,4039.74,4045,4013.67,4041.74
06/04/2011,7197.37,7242.69,7157.68,7215.11,4046.33,4066.75,4015.76,4048.16
07/04/2011,7212.46,7241.09,7175.35,7178.78,4048.7,4070.89,4025.02,4028.3
08/04/2011,7226.79,7232.87,7195.44,7217.02,4051.92,4068.65,4047.55,4061.91
11/04/2011,7215.34,7224.74,7157.33,7204.86,4056.94,4057.53,4026.08,4038.7
12/04/2011,7131.44,7177.74,7089.17,7102.91,4008.34,4018.81,3966.07,3976.6
13/04/2011,7135.21,7201.12,7122.51,7177.97,3998.29,4029.34,3984.01,4006.23
14/04/2011,7160.99,7184.93,7099.66,7146.56,3986.26,3994.86,3949.01,3970.39
15/04/2011,7166.98,7193.38,7144.96,7178.29,3970.65,3977.66,3950.5,3974.48
18/04/2011,7165.99,7174.75,6994.56,7026.85,3970.62,3971.29,3862.4,3881.24
19/04/2011,7050.85,7078.79,7027.04,7039.31,3899.68,3929.17,3895.38,3908.58
20/04/2011,7137.1,7261.26,7136.74,7249.19,3947.46,4008.74,3947.46,4004.62
21/04/2011,7294.58,7316.53,7280.1,7295.49,4021.91,4034.5,4011.38,4021.88
26/04/2011,7288.77,7359.97,7278.52,7356.51,4014.29,4048,4009.82,4045.29
27/04/2011,7374.11,7428.72,7361.24,7404.95,4048.14,4084.32,4036.28,4067.72
28/04/2011,7450.57,7480.33,7426.62,7475.22,4095.42,4107.9,4080.15,4104.9
29/04/2011,7475,7514.69,7461.53,7514.46,4093.61,4110.41,4084.47,4106.92
02/05/2011,7570.86,7600.41,7527.64,7527.64,4137.75,4137.97,4108.77,4108.77
03/05/2011,7518.6,7523.68,7446.83,7500.7,4105.35,4107.76,4070.69,4096.84
04/05/2011,7475.18,7534.26,7355.4,7373.93,4089.64,4116.66,4032.22,4043.13
05/05/2011,7416.38,7423.96,7291.39,7376.96,4039.1,4052.23,3981.19,4004.87
06/05/2011,7391.04,7501.63,7362.55,7492.25,4008.43,4064.5,3991.53,4058.01
09/05/2011,7461.35,7489.09,7379.97,7410.52,4037.91,4058.03,3993.67,4007.26
10/05/2011,7446.44,7533.86,7423.33,7501.52,4011.33,4072.16,4006.94,4052.51
11/05/2011,7526.56,7566.41,7469.63,7495.05,4062.43,4076.66,4047.82,4058.08
12/05/2011,7438.02,7443.95,7356.76,7443.95,4015.8,4025.14,3986.93,4023.29
13/05/2011,7486.2,7511.09,7391.14,7403.31,4046.22,4067.59,4011.44,4018.85
16/05/2011,7348.12,7402.52,7284.96,7387.54,3975.38,3998.37,3955.93,3989.82
17/05/2011,7346.81,7368.98,7253.89,7256.65,3973.12,4003.56,3941.58,3941.58
18/05/2011,7325.85,7340.54,7261.29,7303.53,3976.79,3990.7,3956.22,3978
19/05/2011,7360.47,7415.65,7316.74,7358.23,4001.32,4046.07,3978.18,4027.74
20/05/2011,7372.18,7410.31,7228.13,7266.82,4023.09,4050.57,3983.13,3990.85
23/05/2011,7158.08,7166.15,7105.2,7121.52,3934.36,3937.01,3903.9,3906.98
24/05/2011,7129.94,7202.21,7128.04,7150.66,3915.11,3934.52,3907.16,3916.88
25/05/2011,7079.25,7183.8,7071.42,7170.94,3889.72,3937.54,3884.55,3928.99
26/05/2011,7202.72,7217.24,7087.32,7114.09,3937.05,3949.17,3904.06,3917.22
27/05/2011,7205.13,7208.48,7115.48,7163.47,3958.6,3979.07,3940.86,3950.98
30/05/2011,7165,7204.16,7146.98,7160.3,3947.16,3963.28,3931.53,3942.53
31/05/2011,7240.12,7319.69,7238.77,7293.69,3967.63,4015.25,3959.91,4006.94
01/06/2011,7310.56,7314.66,7193.89,7217.43,4014.84,4015.85,3956.07,3964.81
02/06/2011,7155.86,7157.59,7074.12,7074.12,3930.59,3937,3889.87,3889.87
03/06/2011,7101.48,7120.12,7021.36,7109.03,3899.16,3905.59,3845.39,3890.68
06/06/2011,7095.4,7124.31,7062.73,7084.57,3875.63,3881.96,3851.83,3863.4
07/06/2011,7094.14,7147.63,7086.9,7103.25,3863.83,3889.97,3855.99,3871.92
08/06/2011,7076.31,7089.15,6991.62,7060.23,3857.65,3864.37,3826.07,3837.98
09/06/2011,7061.87,7183.78,7035.86,7159.66,3835.25,3884.73,3823.15,3878.65
10/06/2011,7152.55,7182.83,7050.84,7069.9,3865.74,3876.55,3798.88,3805.09
13/06/2011,7075.91,7123.88,7040.42,7085.14,3807.46,3828.23,3796.3,3807.61
14/06/2011,7165.14,7231.49,7161.21,7204.79,3830.79,3877.81,3829.91,3864.58
15/06/2011,7178.05,7202.17,7093.23,7115.08,3851.23,3858.64,3800.32,3806.85
16/06/2011,7062.18,7111.64,7017.98,7110.2,3775.38,3795.48,3743.97,3792.31
17/06/2011,7084.27,7224.11,7037.24,7164.05,3774.55,3843.45,3742.31,3823.74
20/06/2011,7078.59,7158.24,7063.86,7150.21,3758.98,3806.67,3755.29,3799.66
21/06/2011,7202.88,7285.51,7176.74,7285.51,3820.05,3879.44,3820.05,3877.07
22/06/2011,7285.93,7310.1,7262.37,7278.19,3875.11,3885.23,3853.89,3871.37
23/06/2011,7225.2,7237.2,7118.52,7149.44,3852.48,3857.89,3774.27,3787.79
24/06/2011,7231.73,7273.32,7099.22,7121.38,3838.5,3867.13,3775.35,3784.8
27/06/2011,7101.15,7144.44,7079.11,7107.9,3775.75,3803.29,3769.61,3796.55
28/06/2011,7138.5,7187.08,7075.19,7170.43,3810.51,3867.9,3806.35,3851.89
29/06/2011,7230.95,7320.3,7230.95,7294.14,3875.8,3935.94,3868.92,3924.23
30/06/2011,7310.34,7378.35,7285.44,7376.24,3937.26,3982.42,3926.28,3982.21
01/07/2011,7374.49,7443.2,7357.03,7419.44,3981.96,4023.59,3967.46,4007.35
04/07/2011,7427.14,7450.38,7416.73,7442.96,4010.37,4010.37,3996.58,4003.11
05/07/2011,7433.13,7474.93,7424.73,7439.44,3997.48,3998.83,3973.68,3978.83
06/07/2011,7443.93,7450.71,7396.74,7431.19,3981.38,3981.9,3941.65,3961.34
07/07/2011,7467.82,7516.15,7442.98,7471.44,3981.79,4020.33,3960.24,3979.96
08/07/2011,7502.83,7523.53,7389.8,7402.73,3995.43,3999.45,3912.77,3913.55
11/07/2011,7352.73,7358.5,7188.96,7230.25,3878.6,3890.07,3789.85,3807.51
12/07/2011,7112.19,7190.47,6996.26,7174.14,3742.2,3786.54,3717.58,3774.12
13/07/2011,7171.47,7280.16,7163.09,7267.87,3755.51,3800.87,3748.48,3793.27
14/07/2011,7204.94,7267.28,7197.49,7214.74,3754.57,3782.05,3743.89,3751.23
15/07/2011,7188.7,7254.1,7139.68,7220.12,3730.5,3748.05,3706.82,3726.59
18/07/2011,7162.82,7171.55,7089.09,7107.92,3697.54,3698.96,3645.79,3650.71
19/07/2011,7148.48,7236.44,7139.76,7192.67,3671.13,3705.15,3664.68,3694.95
20/07/2011,7250.18,7263.18,7166.37,7221.36,3724.57,3759.48,3709.95,3754.6
21/07/2011,7063.02,7063.02,7063.02,7063.02,3769.86,3839.96,3712.21,3816.75
22/07/2011,7308.48,7357.25,7266.79,7326.39,3855.43,3866.34,3817.61,3842.7
25/07/2011,7273.6,7366.78,7258.52,7344.54,3813.5,3845.06,3808.16,3812.97
26/07/2011,7369.89,7382.8,7302.5,7349.45,3819.23,3835.1,3767.53,3787.88
27/07/2011,7315.75,7344.17,7216.58,7252.68,3774.54,3776.98,3711.19,3734.07
28/07/2011,7163.95,7203.01,7110.13,7190.06,3706.98,3721.37,3669.27,3712.66
